code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,SEC0.2,repaced,SEC1.1,SEC1.2,SEC1.3,SEC1.3a,SEC1.4,SEC1.5,SEC1.6,SEC1.7,SEC1.8,SEC1.9,SEC1.10,SEC1.11,SEC1.12.1,SEC1.12.1_1,SEC1.12.1_2,SEC1.12.1_3,SEC1.12.1_4,SEC1.12.1_5,SEC1.12.1_7,SEC1.12.1_8,SEC1.12.1_9,SEC1.12.1_10,SEC1.12.1_97,SEC1.12.1_oth,SEC1.12.2,SEC1.12.2_1,SEC1.12.2_2,SEC1.12.2_3,SEC1.12.2_4,SEC1.12.2_5,SEC1.12.2_7,SEC1.12.2_8,SEC1.12.2_9,SEC1.12.2_10,SEC1.12.2_97,SEC1.12.2_oth,SEC1.12.3,SEC1.12.3_1,SEC1.12.3_2,SEC1.12.3_3,SEC1.12.3_4,SEC1.12.3_5,SEC1.12.3_7,SEC1.12.3_8,SEC1.12.3_9,SEC1.12.3_10,SEC1.12.3_97,SEC1.12.3_oth,SEC1.13,SEC1.14.1,SEC1.14.2,SEC1.15,SEC1.16.1,SEC1.16.2,SEC1.16.3,F5,F6,F7,F8,SEC2.total,SEC2.girls_total,SEC2.boys_total,SEC2.girls_math,SEC2.boys_math,SEC2.girls_eng,SEC2.boys_eng,SEC2.girls_lang,SEC2.boys_lang,gps_point-Latitude,gps_point-Longitude,gps_point-Altitude,gps_point-Accuracy,instanceID,formdef_version,KEY
1304846,New,SWEPR,Dawro,gussa city admin,okoto shasha,Urban,"12/20/2025, 7:23:03 PM","12/20/2025, 1:15:32 PM","12/20/2025, 7:11:00 PM",12/20/2025,7b083c6dbffcaebb,0,NA,0,0,1,0,0,0,1,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,6,2:15:16,6:30:26,0,1,12:45:37,11:00:43,178,92,13,5,64.735,62.93,66.54,66.28,70.85,64.2,65.63,66.33,70.09,6.9967815,37.2575588,2200.6,4.9,uuid:7fe7bac5-4a67-43f4-992b-6abc7a659d08,2512142209,uuid:7fe7bac5-4a67-43f4-992b-6abc7a659d08
82362,S0401060022,OROMIA,Arsii Lixaa,dodolaa,tulluu seerofta,Rural,"12/10/2025, 6:46:29 PM","12/10/2025, 1:12:10 PM","12/10/2025, 5:48:09 PM",12/10/2025,78b63b5b10d7e676,0,NA,0,0,1,1,0,0,1,1,0,10,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,14,2:00:15,6:15:16,0,1,6:30:40,11:15:41,870,378,10,6,94,92,96,71,76,62,64,80,85,6.85491,39.0339583,2785.7,5,uuid:6201f1c6-f975-4c5c-ac87-8bcff9e960a9,2512030705,uuid:6201f1c6-f975-4c5c-ac87-8bcff9e960a9
82870,S0401110142,OROMIA,Arsii Lixaa,nansaboo,amshiiqqaa qurxummii,Rural,"12/9/2025, 5:34:50 PM","12/9/2025, 11:44:48 AM","12/9/2025, 5:32:25 PM",12/9/2025,be940800bcbddadd,0,NA,0,0,1,1,0,0,1,0,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,13,2:10:25,6:30:43,0,0,NA,NA,468,265,9,9,72.5,71,74,70,74,62,60,71,73,6.6552447,39.0785942,2654.4,1.1,uuid:78bf37e6-e6f5-4d24-8ee6-01707e5c984f,2512030705,uuid:78bf37e6-e6f5-4d24-8ee6-01707e5c984f
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,Rural,"12/8/2025, 6:38:46 PM","12/5/2025, 11:12:50 AM","12/8/2025, 12:11:09 PM",12/5/2025,6cd4eced41301dbb,0,NA,1,1,1,1,0,0,1,1,1,10,1,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,17,2:00:40,6:15:02,0,1,6:30:07,11:05:25,621,278,19,17,74,72,76,68,71,62,67,69,73,6.7132053,39.0309414,2762.6,4.9,uuid:709cee65-b5e8-4d35-ae4b-667c72bd3bd2,2512030705,uuid:709cee65-b5e8-4d35-ae4b-667c72bd3bd2
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,Rural,"12/27/2025, 7:57:12 PM","12/27/2025, 11:11:03 AM","12/27/2025, 7:52:36 PM",12/27/2025,c7654ba83377bbd9,0,NA,0,0,0,NA,0,0,0,1,0,4,0,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,6,2:00:38,6:15:43,0,1,6:30:58,10:45:05,756,358,8,5,61,54,68,55,55,55,55,55,55,7.3441017,38.307245,1809.4,4.6,uuid:11828637-ba1b-4962-a53d-f7343de485a5,2512142209,uuid:11828637-ba1b-4962-a53d-f7343de485a5
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,Rural,"12/5/2025, 2:05:20 PM","12/5/2025, 9:41:28 AM","12/5/2025, 1:19:16 PM",12/5/2025,6cd4eced41301dbb,0,NA,1,1,1,1,0,0,1,0,0,6,1,0,2 7,0,1,0,0,0,1,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,9,2:00:49,6:15:03,1,1,6:30:19,10:45:30,1146,619,15,8,63,62,64,53,56,61,68,64,68,7.2597514,38.4882712,1662.6,4.9,uuid:1f6c99f2-9715-4480-8cf5-d1a46e87e14c,2512030705,uuid:1f6c99f2-9715-4480-8cf5-d1a46e87e14c
83169,S0401140602,OROMIA,Arsii Lixaa,shaashamannee,huursaa,Rural,"12/3/2025, 7:52:28 PM","12/3/2025, 10:50:04 AM","12/3/2025, 7:52:07 PM",12/3/2025,6cd4eced41301dbb,0,NA,1,0,1,1,1,0,1,1,0,15,0,0,1 2 7,1,1,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,18,2:30:49,6:30:04,0,1,7:00:11,11:00:39,1319,606,24,10,58.5,56,61,49,54,52,49,62,66,7.0778606,38.7751831,2615.2,4.3,uuid:c0383434-e4cf-4eae-b2dd-e755abcb1b5c,2512030705,uuid:c0383434-e4cf-4eae-b2dd-e755abcb1b5c
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 4:30:22 PM","12/4/2025, 10:57:26 AM","12/4/2025, 2:12:00 PM",12/4/2025,6cd4eced41301dbb,0,NA,1,0,1,1,0,0,1,0,0,5,1,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,2:00:44,6:15:01,0,1,6:30:43,10:45:54,972,474,10,7,46,43,49,36,30,34,36,41,51,7.1314649,38.793457,2681.4,4.7,uuid:f627b70f-8364-4b08-93b3-ab515c0b790a,2512030705,uuid:f627b70f-8364-4b08-93b3-ab515c0b790a
80068,S0402010092,OROMIA,Arsii,amiinyaa,malxoo halloo,Rural,"12/22/2025, 6:25:11 PM","12/22/2025, 10:31:33 PM","12/22/2025, 1:41:09 PM",12/22/2025,873699e5faed7492,0,NA,0,0,0,NA,0,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,2:00:51,6:15:53,0,0,NA,NA,157,116,5,4,40,36,44,42,45,39,43,50,55,7.8820159,40.085229,1332.7,4.9,uuid:07affb41-d6c4-4560-a7ff-f412f349b917,2512142209,uuid:07affb41-d6c4-4560-a7ff-f412f349b917
80079,S0402010152,OROMIA,Arsii,amiinyaa,walee geetara,Rural,"12/20/2025, 8:02:04 AM","12/19/2025, 8:05:26 AM","12/20/2025, 7:43:43 AM",12/19/2025,873699e5faed7492,0,NA,0,0,1,0,0,0,1,0,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,2:00:30,6:15:39,0,0,NA,NA,320,153,12,8,60,56,64,47,68,60,68,52,65,7.7888782,40.0163384,2519.8,4.9,uuid:5b552999-95af-404f-834b-e272d6b59fa2,2512142209,uuid:5b552999-95af-404f-834b-e272d6b59fa2
80184,S0402030132,OROMIA,Arsii,balee gasgaar,askaaltuu gasalaa,Rural,"12/19/2025, 8:19:19 AM","12/18/2025, 1:52:56 PM","12/18/2025, 6:30:09 PM",12/18/2025,6cd4eced41301dbb,0,NA,0,0,1,1,0,0,1,0,1,7,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,2:00:57,6:15:07,0,1,6:30:19,10:45:26,500,260,18,11,76,69,83,64,79,62,72,70,86,7.7279255,40.0553879,2458.6,4.3,uuid:1d5fe0d8-924a-448a-b966-ef295fde85ad,2512142209,uuid:1d5fe0d8-924a-448a-b966-ef295fde85ad
80154,S0402040102,OROMIA,Arsii,b/m/boqojjii,boqojjii gaalamaa sad1ffaa,Urban,"12/11/2025, 7:39:05 PM","12/11/2025, 12:27:19 PM","12/11/2025, 6:00:34 PM",12/11/2025,873699e5faed7492,0,NA,1,1,1,1,0,0,1,0,1,12,1,1,1 2,1,1,0,0,0,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,Hojjataa kophatti qaba,97,0,0,0,0,0,0,0,0,0,1,Hojjataa kophatti qaba,18,14:00:36,18:15:00,0,1,18:30:44,22:45:54,1393,674,34,14,83,82,84,65,70,66,68,75,80,7.5201183,39.2507767,2807.8,4.3,uuid:c2cd4cb8-e0fe-4226-bef9-7f85f3627055,2512030705,uuid:c2cd4cb8-e0fe-4226-bef9-7f85f3627055
80279,S0402050232,OROMIA,Arsii,collee,jaawwii saddiiqqoo,Rural,"12/27/2025, 5:26:41 PM","12/27/2025, 11:42:47 AM","12/27/2025, 3:45:52 PM",12/27/2025,511b83623529c852,0,NA,0,0,1,1,0,0,1,1,1,5,0,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,8:00:50,12:15:03,1,1,12:30:17,4:45:25,463,230,11,9,89.3,91,87.6,94,94,98,96,97.5,99,8.1027183,40.0137917,2591.9,4.5,uuid:8ae5e5c7-326c-4ece-a69b-0a71218bb543,2512142209,uuid:8ae5e5c7-326c-4ece-a69b-0a71218bb543
80265,S0402050472,OROMIA,Arsii,collee,collee sad1ffaa,Urban,"12/27/2025, 7:10:36 AM","12/26/2025, 12:25:42 PM","12/26/2025, 5:43:39 PM",12/26/2025,511b83623529c852,0,NA,1,1,1,1,0,0,1,1,1,24,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,27,8:00:17,12:15:32,1,1,12:00:44,4:45:55,1881,911,75,32,999,999,999,999,999,999,999,999,999,8.14377,39.9040067,2706.6,4.7,uuid:b15bd8bc-8e93-46b4-a5b7-352d912e784b,2512142209,uuid:b15bd8bc-8e93-46b4-a5b7-352d912e784b
80420,S0402060472,OROMIA,Arsii,digaluu fi xiijjoo,xiloo,Rural,"12/12/2025, 6:00:04 PM","12/12/2025, 10:13:46 AM","12/12/2025, 5:09:29 PM",12/12/2025,6cd4eced41301dbb,0,NA,0,0,1,1,0,0,1,0,1,5,0,0,2 4,0,1,0,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,2:00:10,6:15:18,0,1,6:30:34,10:45:40,552,251,9,9,68,66,70,63,67,62,67,62,74,7.7304267,39.21805,2528.4,4.2,uuid:789796a8-bfbd-4acc-94fd-f9d2b50aeb57,2512030705,uuid:789796a8-bfbd-4acc-94fd-f9d2b50aeb57
80888,S0402130312,OROMIA,Arsii,jajuu,guutichaa,Rural,"12/27/2025, 6:03:17 PM","12/27/2025, 10:54:07 AM","12/27/2025, 1:57:10 PM",12/27/2025,6cd4eced41301dbb,1,Bashiiraa kombolchaa,0,0,1,1,0,0,1,0,1,7,0,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,12,2:00:16,6:15:17,0,1,6:30:22,10:45:28,411,203,14,7,57,53,61,43,49,48,52,63,68,8.4173283,39.7273083,1901.3,4.1,uuid:8230d502-9343-467c-accb-b997610f167a,2512142209,uuid:8230d502-9343-467c-accb-b997610f167a
81109,S0402150502,OROMIA,Arsii,loodee heexosaa,maraaroo qalaxaa,Rural,"12/24/2025, 8:56:24 PM","12/20/2025, 8:08:41 PM","12/24/2025, 12:20:05 PM",12/20/2025,6cd4eced41301dbb,1,Deeruu danfilee,0,0,0,NA,0,0,1,0,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,13,2:00:45,6:15:58,0,1,6:30:14,10:45:22,398,206,7,3,37.5,35,40,31,33,42,43,39,45,8.0309267,39.360635,2789.8,3.7,uuid:64eb729f-a7fb-476e-b047-88c23fb64158,2512142209,uuid:64eb729f-a7fb-476e-b047-88c23fb64158
81316,S0402180032,OROMIA,Arsii,roobee,gaadoo jeenaa,Rural,"12/16/2025, 6:49:43 PM","12/16/2025, 11:10:08 AM","12/16/2025, 4:47:27 AM",12/16/2025,873699e5faed7492,0,NA,0,0,1,1,0,0,1,0,1,10,0,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,2:00:48,6:15:57,0,1,6:30:07,10:45:13,666,386,12,10,65.5,62,69,60,71,49,58,62,70,7.6335448,39.8183683,2630.7,4.7,uuid:4a862e91-8773-4e76-8969-b1d9b291704c,2512111025,uuid:4a862e91-8773-4e76-8969-b1d9b291704c
81340,S0402180612,OROMIA,Arsii,roobee,saddiqaa sad 1ffaa,Urban,"12/17/2025, 6:44:15 PM","12/17/2025, 3:38:56 AM","12/17/2025, 5:43:10 PM",12/17/2025,873699e5faed7492,0,NA,1,0,1,1,0,0,1,0,1,12,1,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,18,2:00:49,6:15:03,0,1,6:30:17,10:45:50,1739,829,32,15,62.5,57,68,54,61,52,58,72,81,7.6323319,39.8153251,2630.7,5,uuid:817401e5-4786-49b9-bb7b-77257264e6cd,2512111025,uuid:817401e5-4786-49b9-bb7b-77257264e6cd
81551,S0402220232,OROMIA,Arsii,siree,tulluu,Rural,"12/23/2025, 5:55:58 PM","12/23/2025, 10:44:35 AM","12/23/2025, 5:52:42 PM",12/23/2025,78b63b5b10d7e676,0,NA,0,0,1,1,0,0,1,0,1,7,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,2:00:09,6:15:45,1,1,6:30:53,10:45:51,894,434,18,13,61,61,61,50,53,47,46,64,63,8.193743,39.492409,2476.5,4.6,uuid:86ef96d3-a750-4471-8c34-6aed880ee2cb,2512142209,uuid:86ef96d3-a750-4471-8c34-6aed880ee2cb
81741,S0402230482,OROMIA,Arsii,suudee,ashmiiraa humbii,Rural,"12/26/2025, 5:36:10 PM","12/26/2025, 11:08:34 AM","12/26/2025, 2:05:14 PM",12/26/2025,6cd4eced41301dbb,1,Abbayyii qorqee,0,0,1,0,0,0,1,0,1,6,0,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,11,2:00:43,6:15:54,0,1,6:30:04,10:45:05,878,433,11,7,61,53,69,43,48,51,57,62,65,8.035965,39.754155,2518.4,3.6,uuid:220e6c7c-46d3-472a-a365-2196469f74df,2512142209,uuid:220e6c7c-46d3-472a-a365-2196469f74df
81771,S0402230612,OROMIA,Arsii,suudee,maammoo,Rural,"12/25/2025, 6:46:45 PM","12/25/2025, 8:18:37 AM","12/25/2025, 8:48:14 AM",12/25/2025,873699e5faed7492,0,NA,0,0,1,1,0,0,1,0,1,6,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,2:00:29,6:15:47,0,1,6:30:58,10:45:10,375,212,12,3,60.5,56,65,40,52,40,50,68,62,8.00164,39.7062725,2499.7,5,uuid:b995cbd1-699a-471b-a207-76a9d5fbf338,2512142209,uuid:b995cbd1-699a-471b-a207-76a9d5fbf338
81970,S0402250162,OROMIA,Arsii,xiyyoo,abbichuu,Rural,"12/15/2025, 6:41:04 PM","12/15/2025, 9:12:10 AM","12/15/2025, 10:06:18 AM",12/15/2025,6cd4eced41301dbb,0,NA,1,0,0,NA,0,0,1,1,0,4,1,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,2:00:32,6:15:42,0,1,6:30:05,10:45:14,513,256,12,5,58,61,55,44,46,43,42,53,51,7.8170693,39.075051,2358.7,4,uuid:87c89ec8-120e-4c63-81af-55a60dfaba7e,2512111025,uuid:87c89ec8-120e-4c63-81af-55a60dfaba7e
80530,S0402270022,OROMIA,Arsii,b/m/dheeraa,dheeraa lakk.1,Urban,"12/25/2025, 8:18:02 PM","12/25/2025, 9:32:55 AM","12/25/2025, 8:17:03 PM",12/25/2025,511b83623529c852,1,Aboomsaa Lakk.1,1,1,1,1,1,1,1,1,1,23,1,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,33,8:00:24,12:15:36,1,1,12:30:52,4:45:01,2556,1308,47,23,999,999,999,999,999,999,999,999,999,8.3237133,39.320015,1672.1,3.9,uuid:32e1466c-ca33-4ded-8f06-7acb630f45e6,2512142209,uuid:32e1466c-ca33-4ded-8f06-7acb630f45e6
85693,S0403040222,OROMIA,Baalee,barbaree,dheeraa,Rural,"12/23/2025, 7:41:21 PM","12/23/2025, 6:56:30 AM","12/23/2025, 7:21:39 PM",12/23/2025,c7654ba83377bbd9,0,NA,0,0,1,0,0,0,1,0,0,8,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,10,2:00:42,6:15:51,0,0,NA,NA,323,174,8,7,61.5,60,63,60,63,55,60,70,75,6.6450634,40.0856383,1293.7,3.7,uuid:32e0ea14-452d-439d-919b-d3232f2e159d,2512142209,uuid:32e0ea14-452d-439d-919b-d3232f2e159d
85723,S0403040362,OROMIA,Baalee,barbaree,sirrimaa,Rural,"12/22/2025, 7:26:41 PM","12/22/2025, 10:58:59 AM","12/22/2025, 12:58:45 PM",12/22/2025,8e28ba7f870e07da,0,NA,0,0,1,0,0,0,1,1,0,12,0,0,4 5 7 8,0,0,0,1,1,1,1,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,Yelem,7,0,0,0,0,0,1,0,0,0,0,NA,12,2:00:31,6:15:38,1,0,NA,NA,640,341,11,7,89.25,84,94.5,75.7,73.5,62.82,72,85,97,6.7216088,40.2066059,1147.2,13.9,uuid:49f77568-12e9-4d36-b183-702600c779bc,2512142209,uuid:49f77568-12e9-4d36-b183-702600c779bc
86616,S0403060012,OROMIA,Baalee Bahaa,daawwee qaachan,raaree,Rural,"12/18/2025, 8:28:31 PM","12/18/2025, 10:52:58 AM","12/18/2025, 8:27:59 PM",12/18/2025,8e28ba7f870e07da,0,NA,0,0,1,1,0,0,1,1,0,8,1,0,97,0,0,0,0,0,0,0,0,0,1,Mahiberseb tesatfo,97,0,0,0,0,0,0,0,0,0,1,None,97,0,0,0,0,0,0,0,0,0,1,None,8,2:00:42,6:15:50,0,0,NA,NA,300,127,11,7,55,50,60,45,50,50,50,60,65,6.7237426,40.9507413,1157.7,70.9,uuid:e98ae0d4-9a1e-4787-b4ec-1f209e82ad0e,2512142209,uuid:e98ae0d4-9a1e-4787-b4ec-1f209e82ad0e
86614,S0403060242,OROMIA,Baalee Bahaa,daawwee qaachan,mi'oo sadarkaa 1ffaa,Urban,"12/19/2025, 9:00:46 PM","12/19/2025, 11:33:01 AM","12/19/2025, 8:22:37 PM",12/19/2025,c7654ba83377bbd9,0,NA,1,0,0,NA,0,0,1,0,0,13,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,17,2:00:13,6:15:21,1,0,NA,NA,972,551,16,9,66,67,65,60,65,50,55,60,65,6.644088,40.9791278,1124.6,172.1,uuid:9fe1e2bb-8bca-4a06-8a4d-fc2f0c3b763a,2512142209,uuid:9fe1e2bb-8bca-4a06-8a4d-fc2f0c3b763a
85792,S0403070082,OROMIA,Baalee,dalloo mannaa,boowwicha,Rural,"12/6/2025, 7:11:13 PM","12/6/2025, 2:40:02 PM","12/6/2025, 7:03:42 PM",12/6/2025,8e28ba7f870e07da,0,NA,0,0,1,1,0,0,1,1,1,8,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,9,2:00:46,6:15:54,1,0,NA,NA,335,181,5,2,77,75,79,75,82,71,74,79,82,6.2639744,39.8294959,1151.5,4.7,uuid:e0020de5-c0a2-43cd-bd1c-ab840c483aa3,2512030705,uuid:e0020de5-c0a2-43cd-bd1c-ab840c483aa3
85879,S0403080052,OROMIA,Baalee,diinshoo,hoommaa,Rural,"12/24/2025, 9:34:06 PM","12/24/2025, 1:47:34 PM","12/24/2025, 9:26:02 PM",12/24/2025,c7654ba83377bbd9,0,NA,1,1,1,1,0,0,1,0,1,12,0,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,23,2:00:51,6:15:57,1,1,6:35:28,10:45:39,1407,722,38,19,66,67,65,65,60,60,60,75,75,7.1341087,39.8925147,2650.3,4.6,uuid:9f1aa924-f38b-4ac5-bff1-94c009ab176a,2512142209,uuid:9f1aa924-f38b-4ac5-bff1-94c009ab176a
85880,S0403080152,OROMIA,Baalee,diinshoo,hora soobbaa,Rural,"12/24/2025, 9:34:13 PM","12/5/2025, 1:31:48 PM","12/24/2025, 9:25:48 PM",12/5/2025,c7654ba83377bbd9,0,NA,1,1,1,1,1,0,1,1,1,19,1,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,25,2:00:01,6:00:02,1,1,6:15:03,10:45:03,1100,554,20,14,74,72,76,62,62,64,72,54,62,7.133658,39.9003427,2616.6,4.2,uuid:9ea73655-1572-4a5f-a20d-3cf6c38b5ef4,2512030705,uuid:9ea73655-1572-4a5f-a20d-3cf6c38b5ef4
85941,S0403090062,OROMIA,Baalee,gaasaraa,diddiksaa,Rural,"12/11/2025, 7:30:47 PM","12/11/2025, 4:43:36 PM","12/11/2025, 7:23:31 PM",12/11/2025,c7654ba83377bbd9,0,NA,0,0,0,NA,0,0,1,0,0,4,0,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,9,2:00:33,6:15:41,0,1,6:20:22,11:00:22,326,168,11,7,63.5,62,65,67,66,65,67,70,75,7.3608463,40.2707296,2426.4,4.7,uuid:4b5900e5-ed35-467d-90d1-550e1100c02b,2512030705,uuid:4b5900e5-ed35-467d-90d1-550e1100c02b
85929,S0403090212,OROMIA,Baalee,gaasaraa,awucheechee awalijaanaa,Rural,"12/25/2025, 10:16:44 PM","12/25/2025, 11:58:29 AM","12/25/2025, 9:06:39 PM",12/25/2025,c7654ba83377bbd9,1,Boonjaa school,0,0,1,1,0,0,0,1,0,8,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,10,2:00:22,6:15:30,1,1,6:30:31,10:45:40,871,451,13,10,65.1,63.2,67,68,65,70,72,80,85,7.3983725,40.3062148,2394.8,5,uuid:ef95b377-cee3-4ad3-9053-b2bc443cce7b,2512142209,uuid:ef95b377-cee3-4ad3-9053-b2bc443cce7b
85930,S0403090582,OROMIA,Baalee,gaasaraa,awucheechee qorii,Rural,"12/12/2025, 8:06:46 PM","12/12/2025, 10:34:41 AM","12/12/2025, 10:51:13 AM",12/12/2025,8e28ba7f870e07da,0,NA,0,0,0,NA,0,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,Shit bet yelem,7,0,0,0,0,0,1,0,0,0,0,NA,8,2:00:12,6:15:24,1,0,NA,NA,70,41,3,3,66,65,67,65,75,40,50,75,65,7.4259333,40.3012133,2370.6,5,uuid:d845f88a-d3c6-41ea-b073-20ee4c19d1ad,2512111025,uuid:d845f88a-d3c6-41ea-b073-20ee4c19d1ad
86844,S0403110392,OROMIA,Baalee Bahaa,gololcha,taagal,Rural,"12/13/2025, 7:00:14 PM","12/13/2025, 12:08:44 PM","12/13/2025, 6:59:29 PM",12/13/2025,c7654ba83377bbd9,0,NA,1,1,1,1,1,0,1,1,1,13,1,1,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,24,2:00:12,12:15:20,1,1,6:30:33,10:45:40,1158,611,28,12,62.5,60,65,40,56,53,57,69,70,7.3606301,40.5087394,0,2500,uuid:fd503b70-64be-41d2-abd4-cd27767954de,2512111025,uuid:fd503b70-64be-41d2-abd4-cd27767954de
86153,S0403140052,OROMIA,Baalee,gurra dhaamolee,harawaa madinaa,Urban,"12/20/2025, 7:26:45 PM","12/20/2025, 11:41:24 AM","12/20/2025, 4:15:24 PM",12/20/2025,c7654ba83377bbd9,0,NA,0,0,0,NA,0,0,1,1,1,11,1,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,16,2:30:25,6:45:33,1,1,7:30:48,11:45:51,1235,636,39,14,55,55,55,55,55,55,55,55,55,6.6411697,40.4368302,0,200,uuid:a580f096-479f-4791-832a-f9e18d402e21,2512142209,uuid:a580f096-479f-4791-832a-f9e18d402e21
