code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,role,a3_male,a3_female,total_principal,A4,a4_male,a4_female,A5,A6,A7,A8,A9,A10,a10_other,A11,A12,A13,A13_management,A13_in_service,A13_mentoring,A13_other,a13_other,A14,A15,A15_1,A15_2,A15_3,A15_4,A15_5,A15_97,A15_other,A16,A16_1,A16_2,A16_3,A16_4,A16_5,A16_6,A16_7,A16_8,A16_9,A16_97,A16_other,challenge_1,challenge_2,challenge_3,challenge_4,challenge_5,challenge_6,challenge_7,challenge_8,challenge_97,challenge_97_other,confidence_admin,confidence_finance,confidence_pedagogical,confidence_hr,confidence_parents,confidence_students,confidence_community,A20,time_task1,time_task1_oth,time_task2,time_task2_oth,time_task3,time_task3_other,B1,B2,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_97,B3_other,B4,B4_other,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B5_97,B5_other,B6_task1,B6_task1other,B6_task2,B6_task2other,B6_task3,B6_task3other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_9,B7_97,B7_other,B8,B8_other,B9,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B9_97,B9_other,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B11_other,B12,B13,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B13_7,B13_8,B13_9,B13_97,B13_other,B14,B14_other,B15,B15_1,B15_2,B15_3,B15_4,B15_97,B15_98,B15_other,lesson_plan,lesson_plan_o,assessment,assessment_o,participation,participation_o,discipline,discipline_o,homework,B17_other,language,maths,teaching,attentive,lesonplan,committed,trainingsuport,B19,B19_other,B20,B21,B21_1,B21_2,B21_3,B21_4,B21_5,B21_6,B21_7,B21_97,B21_other,challenges_1,B23_challege1_other,challenges_2,B23_challege2_other,challenges_3,B23_challege3_other,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C2,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_97,C3_other,C4,C4_other,C5,C6,C7,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C7_97,C7_other,C8,C8_yes,C9,C10,C10_1,C10_2,C10_3,C10_4,C10_other,C11,C11_yes,C12_1,C12_2,C12_3,C12_4,C12_5,C13_1,C13_2,C13_5,C13_6,C14_1,C14_3,C14_4,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3,D4,D5,D6,D7,D7_1,D7_2,D7_3,D7_4,D7_97,D7_999,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_11,E2_1,E2_2,E2_3,E2_4,E2_5,E3_1,E3_2,E3_4,E3_5,E3_6,E3_7,E4,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E6,F1,F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_97,F1_other,F2a,F2b,F3,G1,instanceID,formdef_version,KEY
708968,s0703080022,CENTRAL ETHIOPIA,Kembata,durame town ad.,durame no.1,Urban,"12/18/2025, 5:46:18 PM","12/18/2025, 10:13:33 AM","12/18/2025, 5:32:05 PM",12/18/2025,15aee2f9fc7423e8,1,HT3402,NA,male,vice_principal,0,1,1,2,2,0,2002,2016,2017,2,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,2 3,0,1,1,0,0,0,NA,4,0,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,0,NA,5,5,5,5,5,5,5,5,2,NA,6,NA,7,NA,1,1,1 7 8,1,0,0,0,0,0,1,1,0,NA,3,NA,4 6,0,0,0,1,0,1,0,0,0,NA,1,NA,3,NA,7,NA,3,0,0,1,0,0,0,0,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,5,0,0,0,0,1,0,0,NA,6,NA,1,1 2 3 4 7,1,1,1,1,0,0,1,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,1,No,4,3,4,3,4,4,4,5,NA,3,2,0,1,0,0,0,0,0,0,NA,5,NA,3,NA,6,NA,5,5,5,5,5,3,5,1,2,0,1,0,0,0,0,0,NA,1,NA,3,2,6 97,0,0,0,0,0,1,1,For additional support interms of economical aid  gives from NGO on behlaf/beside of school,1,1,1,1,1,0,0,0,NA,0,NA,4,3,3,4,4,4,4,1,3,3,1,1,4,4,1,4,4,3,4,1,4,4,4,4,4,2,2,3,1,1,2,3,1,1,3,1,male,3,4,1 3,1,0,1,0,0,0,NA,3,2,3,3,2,2,3,2,3,3,3,4,1,4,4,4,1,1,1,4,1,1,3,1,4,3,3,4,3,1,5,0,0,0,0,1,0,0,0,0,NA,40,NA,15485,No,uuid:d186079a-60f3-4e24-99ce-ffc301decca5,2512142209,uuid:d186079a-60f3-4e24-99ce-ffc301decca5
708968,s0703080022,CENTRAL ETHIOPIA,Kembata,durame town ad.,durame no.1,Urban,"12/18/2025, 7:58:41 PM","12/18/2025, 9:28:01 AM","12/18/2025, 6:10:27 PM",12/18/2025,13ff9fddb6200dd2,1,Ht3401,NA,female,principal,0,0,0,2,2,0,2008,2010,2017,2,1,5,NA,1,2017,management in_service mentoring,1,1,1,0,NA,3,3,0,0,1,0,0,0,NA,6,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,5,4,NA,2,NA,8,NA,1,1,2 6 8,0,1,0,0,0,1,0,1,0,NA,2,NA,3 4,0,0,1,1,0,0,0,0,0,NA,3,NA,4,NA,6,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2 6 97,0,1,0,0,0,1,1,Other techers teaches his or her own subjet,4,NA,1,3 4 7,0,0,1,1,0,0,1,0,0,0,NA,4,NA,1 2 4,1,1,0,1,0,0,NA,2,NA,2,NA,2,NA,2,NA,1,None,4,3,3,4,4,3,4,5,NA,3,1 2,1,1,0,0,0,0,0,0,NA,2,NA,5,NA,6,NA,5,5,4,5,5,5,5,2,3 4 5 6,0,0,1,1,1,1,0,NA,2,NA,3,2,3 6,0,0,1,0,0,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,1,Teachers,4,3,3,4,4,4,4,2,3,1,1,1,3,4,1,3,4,3,4,1,4,3,2,3,3,3,3,3,3,3,3,3,3,1,3,2,male,4,3,1 2 3 4,1,1,1,1,0,0,NA,3,3,2,2,2,2,2,3,3,3,3,2,1,3,4,4,1,1,1,4,1,1,3,1,1,1,4,3,3,2,5,0,0,0,0,1,0,0,0,0,NA,33,NA,16710,None,uuid:6a23fe16-acde-437a-81e9-70287b35ac35,2512142209,uuid:6a23fe16-acde-437a-81e9-70287b35ac35
703668,S0705020232,SOUTH ETHIOPIA,Gedeo,yirgachefe woreda,chelba,Rural,"12/4/2025, 9:42:27 PM","12/4/2025, 10:09:53 AM","12/4/2025, 8:42:58 PM",12/4/2025,70e4adbae02adb29,1,HT28202,NA,male,vice_principal,0,1,1,1,1,0,2008,2017,2017,1,4,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,4,0,0,0,1,0,0,NA,3 5,0,0,1,0,1,0,0,0,0,0,NA,0,1,0,0,1,0,1,0,0,NA,5,5,5,5,5,5,5,2,2,NA,5,NA,6,NA,1,1,2 7,0,1,0,0,0,0,1,0,0,NA,3,NA,4 6,0,0,0,1,0,1,0,0,0,NA,1,NA,6,NA,5,NA,8,0,0,0,0,0,0,0,1,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,NA,6,NA,1,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,2,NA,2,NA,3,No,4,4,3,4,3,3,4,3,NA,5,1,1,0,0,0,0,0,0,0,NA,5,NA,4,NA,8,NA,5,4,4,5,5,4,5,1,4,0,0,0,1,0,0,0,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,3,4,3,3,4,3,4,2,1,1,4,3,4,3,4,3,3,3,3,3,4,3,3,2,2,3,2,2,1,2,1,1,2,2,male,3,1,3 4,0,0,1,1,0,0,NA,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,1,4,4,4,3,1,4,3,3,4,3,1,2 4,0,1,0,1,0,0,0,0,0,NA,33,NA,12308,No,uuid:07031c74-2b55-4fad-a8ef-6f81b74531f4,2512031459,uuid:07031c74-2b55-4fad-a8ef-6f81b74531f4
703668,S0705020232,SOUTH ETHIOPIA,Gedeo,yirgachefe woreda,chelba,Rural,"12/4/2025, 9:42:28 PM","12/4/2025, 9:23:26 AM","12/4/2025, 9:38:07 PM",12/4/2025,70e4adbae02adb29,1,HT28201,NA,female,principal,0,0,0,1,1,0,2001,2013,2013,2,1,5,NA,1,2014,management in_service mentoring,1,1,1,0,NA,4,1,1,0,0,0,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,1,0,0,NA,5,4,5,5,4,4,4,4,2,NA,7,NA,4,NA,1,1,1 3 7,1,0,1,0,0,0,1,0,0,NA,3,NA,2 4,0,1,0,1,0,0,0,0,0,NA,1,NA,3,NA,5,NA,8,0,0,0,0,0,0,0,1,0,0,NA,5,NA,1 2,1,1,0,0,0,0,0,NA,6,0,0,0,0,0,1,0,NA,6,NA,1,1 3,1,0,1,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2,NA,3,No,4,3,3,4,4,4,4,4,NA,1,2,0,1,0,0,0,0,0,0,NA,5,NA,8,NA,3,NA,5,5,3,5,5,4,4,1,4,0,0,0,1,0,0,0,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1 3,1,0,1,0,NA,0,NA,4,4,4,4,4,4,4,4,3,1,1,1,4,4,2,4,4,3,3,3,3,3,1,3,4,2,2,3,2,2,2,3,2,2,3,2,male,4,3,4,0,0,0,1,0,0,NA,1,2,3,3,1,3,3,3,3,1,3,4,1,4,4,3,4,3,1,3,2,2,3,3,2,2,3,3,4,1,5 7,0,0,0,0,1,0,1,0,0,NA,36,NA,13148,No,uuid:1b4d1ff5-0d4d-4f04-8e44-5be86c2b9c80,2512031459,uuid:1b4d1ff5-0d4d-4f04-8e44-5be86c2b9c80
703677,S0705024452,SOUTH ETHIOPIA,Gedeo,yirgachefe woreda,gerse,Rural,"12/8/2025, 10:28:36 PM","12/8/2025, 9:24:29 AM","12/8/2025, 9:27:00 PM",12/8/2025,70e4adbae02adb29,1,H28301,NA,male,principal,0,0,0,1,1,0,2000,2011,2014,2,1,5,NA,1,2017,in_service,0,1,0,0,NA,4,1,1,0,0,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,1,1,1,1,0,1,1,0,0,NA,5,5,5,4,5,5,4,4,2,NA,4,NA,7,NA,1,1,2 4 7,0,1,0,1,0,0,1,0,0,NA,2,NA,2 4,0,1,0,1,0,0,0,0,0,NA,2,NA,4,NA,1,NA,5,0,0,0,0,1,0,0,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,3 5,0,0,1,0,1,0,0,NA,6,NA,1,3 4,0,0,1,1,0,0,0,0,0,0,NA,4,NA,1,1,0,0,0,0,0,NA,3,NA,1,NA,2,NA,2,NA,1,No,4,4,3,4,4,3,4,4,NA,1,6,0,0,0,0,0,1,0,0,NA,6,NA,4,NA,8,NA,5,5,2,4,5,5,4,1,2 4,0,1,0,1,0,0,0,NA,3,NA,3,2,2 4,0,1,0,1,0,0,0,NA,1,1,1,1,1,0,0,0,NA,0,NA,4,3,4,4,4,4,4,4,4,2,2,2,4,3,4,4,4,4,4,4,4,4,3,4,3,1,1,1,1,1,1,1,1,1,1,2,male,4,3,2,0,1,0,0,0,0,NA,3,1,1,3,3,3,3,2,1,1,3,4,3,4,4,3,4,4,1,3,4,4,2,3,3,3,4,4,4,1,1 2 3 4 5 6 7 8,1,1,1,1,1,1,1,1,0,NA,40,NA,15000,No,uuid:80674be5-30e2-476d-a0bd-7073a15fe320,2512031638,uuid:80674be5-30e2-476d-a0bd-7073a15fe320
703677,S0705024452,SOUTH ETHIOPIA,Gedeo,yirgachefe woreda,gerse,Rural,"12/10/2025, 9:17:49 PM","12/9/2025, 11:54:43 AM","12/9/2025, 10:22:44 PM",12/9/2025,70e4adbae02adb29,1,HT28302,NA,male,vice_principal,0,0,0,1,1,0,2002,2010,2010,1,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,4,0,0,0,1,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,5,2,NA,1,NA,7,NA,1,1,2 3 6,0,1,1,0,0,1,0,0,0,NA,2,NA,4 6,0,0,0,1,0,1,0,0,0,NA,1,NA,6,NA,4,NA,8,0,0,0,0,0,0,0,1,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,5,NA,1,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,4,NA,1,1,0,0,0,0,0,NA,2,NA,1,NA,2,NA,2,NA,2,No,4,4,4,4,4,4,4,4,NA,5,1 2,1,1,0,0,0,0,0,0,NA,3,NA,8,NA,1,NA,5,5,5,5,5,5,5,1,2 4,0,1,0,1,0,0,0,NA,3,NA,3,2,1,1,0,0,0,0,0,0,NA,1,1,1,2,0,1,0,0,NA,0,NA,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,1,3,4,4,3,4,3,3,3,1,3,1,3,3,3,1,1,male,4,4,1 4,1,0,0,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,4,4,3,1,4,3,4,2,2,1,1,3,4,4,4,5 7,0,0,0,0,1,0,1,0,0,NA,34,NA,15000,No,uuid:5eaa5690-44c9-43f5-85ae-55a3e72becb1,2512031638,uuid:5eaa5690-44c9-43f5-85ae-55a3e72becb1
703416,S070503008,SOUTH ETHIOPIA,Gedeo,kochere,ononicho,Rural,"12/10/2025, 9:17:50 PM","12/10/2025, 11:32:30 AM","12/10/2025, 8:50:10 PM",12/10/2025,70e4adbae02adb29,1,HT27501,NA,male,principal,0,0,0,1,1,0,2008,2013,2015,2,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,0,1,1,1,0,1,0,0,0,NA,5,4,5,5,4,5,4,2,2,NA,1,NA,7,NA,1,1,2 7 8,0,1,0,0,0,0,1,1,0,NA,3,NA,1 4,1,0,0,1,0,0,0,0,0,NA,1,NA,3,NA,8,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,3 5,0,0,1,0,1,0,0,NA,4,NA,1,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,4,NA,4,0,0,0,1,0,0,NA,3,NA,2,NA,3,NA,2,NA,2,No,4,3,3,3,3,4,4,5,NA,5,2,0,1,0,0,0,0,0,0,NA,6,NA,8,NA,2,NA,5,5,2,4,5,5,5,1,2 4 5,0,1,0,1,1,0,0,NA,3,NA,3,2,1,1,0,0,0,0,0,0,NA,1,1,1,2 3,0,1,1,0,NA,0,NA,4,2,4,4,4,4,3,3,4,1,1,1,3,4,3,4,4,3,4,1,4,4,3,3,4,1,2,3,1,1,2,1,1,1,3,2,male,3,4,4,0,0,0,1,0,0,NA,1,3,2,1,1,3,3,3,1,1,3,4,2,3,4,4,3,3,1,3,3,3,2,2,4,2,4,4,4,1,5 6,0,0,0,0,1,1,0,0,0,NA,32,NA,16000,No,uuid:aefebc15-816a-4ea1-a74a-425a15694c9a,2512031638,uuid:aefebc15-816a-4ea1-a74a-425a15694c9a
703416,S070503008,SOUTH ETHIOPIA,Gedeo,kochere,ononicho,Rural,"12/10/2025, 9:17:50 PM","12/10/2025, 2:50:27 PM","12/10/2025, 9:03:51 PM",12/10/2025,70e4adbae02adb29,1,HT27502,NA,male,vice_principal,1,0,1,1,1,0,2006,2015,2017,2,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1,1,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,NA,5,5,5,5,5,5,4,5,2,NA,5,NA,4,NA,1,1,2 4 7,0,1,0,1,0,0,1,0,0,NA,3,NA,1 4,1,0,0,1,0,0,0,0,0,NA,1,NA,5,NA,7,NA,6 8,0,0,0,0,0,1,0,1,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,3,0,0,1,0,0,0,0,NA,4,NA,1,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,4,NA,1 2,1,1,0,0,0,0,NA,2,NA,3,NA,1,NA,1,NA,1,No,4,3,4,4,4,4,4,5,NA,1,1 4,1,0,0,1,0,0,0,0,NA,5,NA,6,NA,8,NA,5,5,5,5,5,5,2,1,2 4,0,1,0,1,0,0,0,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,0,0,1,0,NA,0,NA,4,1,4,4,4,4,4,3,4,1,1,1,3,4,3,4,3,2,3,1,4,4,2,3,4,2,3,3,1,1,1,1,1,1,2,2,male,3,4,4,0,0,0,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,1,4,4,1,3,3,2,2,4,4,4,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,0,0,NA,33,NA,15000,No,uuid:43c1ac05-b23e-4f01-b5f9-3829e3bd16de,2512031638,uuid:43c1ac05-b23e-4f01-b5f9-3829e3bd16de
703407,S0705030282,SOUTH ETHIOPIA,Gedeo,kochere,derartu,Rural,"12/13/2025, 7:36:28 PM","12/12/2025, 10:42:21 AM","12/13/2025, 6:30:52 PM",12/12/2025,70e4adbae02adb29,1,HT27401,NA,male,principal,0,0,0,0,NA,NA,2000,2007,2016,3,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1 2 3,1,1,1,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,0,1,1,1,1,0,1,0,0,NA,5,4,5,5,5,5,5,5,2,NA,1,NA,4,NA,1,1,2 6 7,0,1,0,0,0,1,1,0,0,NA,3,NA,1 4,1,0,0,1,0,0,0,0,0,NA,1,NA,3,NA,5,NA,5,0,0,0,0,1,0,0,0,0,0,NA,1,NA,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,NA,4,NA,1,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,4,NA,1,1,0,0,0,0,0,NA,3,NA,3,NA,3,NA,2,NA,2,No,3,3,3,3,3,3,3,4,NA,1,3,0,0,1,0,0,0,0,0,NA,6,NA,5,NA,2,NA,5,5,5,5,5,5,5,1,4,0,0,0,1,0,0,0,NA,3,NA,3,2,1,1,0,0,0,0,0,0,NA,1,2,1,3,0,0,1,0,NA,0,NA,4,4,3,4,4,3,3,4,4,1,1,1,3,4,2,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,male,3,4,2 4,0,1,0,1,0,0,NA,3,3,3,1,3,3,3,3,3,3,3,4,1,3,3,3,3,3,4,4,4,4,3,2,2,2,3,4,4,1,5,0,0,0,0,1,0,0,0,0,NA,35,NA,14000,No,uuid:60e23ce4-497a-4ea3-aaca-38882b4bbabc,2512111015,uuid:60e23ce4-497a-4ea3-aaca-38882b4bbabc
703076,S0705040342,SOUTH ETHIOPIA,Gedeo,bule,sefere selame primariy,Urban,"12/19/2025, 6:04:12 AM","12/18/2025, 10:51:31 AM","12/18/2025, 11:50:29 PM",12/18/2025,70e4adbae02adb29,1,HT26101,NA,male,principal,0,0,0,1,1,0,2002,2008,2017,4,1,5,NA,1,2017,management,1,0,0,0,NA,3,1 2 3,1,1,1,0,0,0,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,NA,0,0,1,1,1,1,1,0,0,NA,5,5,5,5,5,5,5,4,2,NA,1,NA,4,NA,1,1,1 2 7,1,1,0,0,0,0,1,0,0,NA,3,NA,1 3,1,0,1,0,0,0,0,0,0,NA,1,NA,4,NA,6,NA,3,0,0,1,0,0,0,0,0,0,0,NA,1,NA,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,NA,4,NA,1,1 3 5,1,0,1,0,1,0,0,0,0,0,NA,4,NA,1,1,0,0,0,0,0,NA,2,NA,2,NA,1,NA,2,NA,1,No,4,3,3,4,4,4,3,5,NA,1,1,1,0,0,0,0,0,0,0,NA,6,NA,8,NA,5,NA,5,5,4,5,5,5,5,1,4,0,0,0,1,0,0,0,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,4,4,3,4,4,3,3,3,1,1,3,4,2,4,4,2,3,3,3,4,1,3,4,1,2,3,1,1,1,2,1,3,2,2,male,3,4,1 3,1,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,1,3,4,3,3,3,3,3,4,4,4,1,1 5 7,1,0,0,0,1,0,1,0,0,NA,38,NA,11458,No,uuid:fa8e2026-363c-428a-b068-81b072a64225,2512142209,uuid:fa8e2026-363c-428a-b068-81b072a64225
703076,S0705040342,SOUTH ETHIOPIA,Gedeo,bule,sefere selame primariy,Urban,"12/19/2025, 6:04:13 AM","12/18/2025, 11:38:27 AM","12/19/2025, 12:06:10 AM",12/18/2025,70e4adbae02adb29,1,HT26102,NA,male,vice_principal,1,0,1,1,1,0,2007,2016,2016,3,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1 2 3,1,1,1,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,5,5,5,5,5,5,4,4,1,NA,5,NA,2,NA,1,1,1 3 7,1,0,1,0,0,0,1,0,0,NA,2,NA,1 8,1,0,0,0,0,0,0,1,0,NA,1,NA,4,NA,6,NA,5,0,0,0,0,1,0,0,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,NA,6,NA,1,3 4,0,0,1,1,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1,NA,1,No,3,3,3,4,4,4,4,4,NA,5,2,0,1,0,0,0,0,0,0,NA,6,NA,8,NA,4,NA,5,5,3,5,5,5,4,1,1,1,0,0,0,0,0,0,NA,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,4,3,3,3,3,4,4,3,3,1,1,1,3,4,2,3,3,1,4,3,4,3,4,3,4,2,3,3,1,1,1,2,2,2,2,3,male,2,3,1 3,1,0,1,0,0,0,NA,1,2,3,1,1,2,2,1,1,1,1,4,3,3,4,4,4,4,1,4,4,4,3,2,2,4,3,3,3,1,2 4 5,0,1,0,1,1,0,0,0,0,NA,32,NA,15000,No,uuid:5f885a9b-37cb-4acb-acca-4c5f6ab3474b,2512142209,uuid:5f885a9b-37cb-4acb-acca-4c5f6ab3474b
703317,S0705060532,SOUTH ETHIOPIA,Gedeo,gedeb,tebisa,Rural,"12/17/2025, 10:34:02 PM","12/17/2025, 9:33:15 AM","12/17/2025, 8:42:46 PM",12/17/2025,70e4adbae02adb29,1,HT26904,NA,male,principal,0,0,0,0,NA,NA,2003,2014,2016,3,1,5,NA,1,2017,mentoring,0,0,1,0,NA,3,1 2 3,1,1,1,0,0,0,NA,1 2 4,1,1,0,1,0,0,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,NA,5,5,5,5,4,5,4,3,1,NA,2,NA,5,NA,1,1,2 3 8,0,1,1,0,0,0,0,1,0,NA,3,NA,1 4,1,0,0,1,0,0,0,0,0,NA,1,NA,3,NA,4,NA,6,0,0,0,0,0,1,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,NA,6,NA,1,3 4,0,0,1,1,0,0,0,0,0,0,NA,4,NA,1 2,1,1,0,0,0,0,NA,2,NA,2,NA,2,NA,2,NA,3,No,4,4,4,4,3,3,4,4,NA,1,4,0,0,0,1,0,0,0,0,NA,5,NA,8,NA,6,NA,5,5,5,5,5,4,4,1,2 4,0,1,0,1,0,0,0,NA,3,NA,2,2,1,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,4,4,4,4,4,4,3,3,3,1,1,1,3,4,3,4,2,3,2,3,2,3,2,3,3,3,3,3,1,1,1,1,1,2,1,4,male,3,5,1 2,1,1,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,1,3,4,3,2,4,4,4,4,4,4,1,1 4 5,1,0,0,1,1,0,0,0,0,NA,43,NA,15000,No,uuid:fed762eb-6387-43df-ad06-c0242e566b63,2512142209,uuid:fed762eb-6387-43df-ad06-c0242e566b63
703195,S0705070212,SOUTH ETHIOPIA,Gedeo,dilla town ad.,dilla primary scool,Urban,"12/24/2025, 8:28:00 AM","12/23/2025, 9:44:16 AM","12/24/2025, 8:25:13 AM",12/23/2025,70e4adbae02adb29,1,HT26701,NA,female,principal,0,0,0,1,1,0,1989,2011,2016,2,1,5,NA,1,2017,mentoring,0,0,1,0,NA,1,1 2 3,1,1,1,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,1,1,0,0,1,0,1,0,0,NA,5,5,5,5,5,5,5,5,2,NA,5,NA,4,NA,1,1,1 2 3,1,1,1,0,0,0,0,0,0,NA,2,NA,4 8,0,0,0,1,0,0,0,1,0,NA,1,NA,4,NA,7,NA,9,0,0,0,0,0,0,0,0,1,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,NA,4,NA,1,1 2 3 4,1,1,1,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,1,0,0,NA,2,NA,3,NA,2,NA,2,NA,2,No,4,3,4,4,4,4,4,5,NA,1,2,0,1,0,0,0,0,0,0,NA,6,NA,5,NA,8,NA,5,5,5,5,4,5,5,1,4,0,0,0,1,0,0,0,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,4,3,3,4,4,4,4,1,1,1,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,male,3,5,1 2 3,1,1,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,1,4,4,1,3,3,3,3,3,4,4,1,4 5 7,0,0,0,1,1,0,1,0,0,NA,47,NA,16000,No,uuid:3de0aaba-0602-46c3-b4f2-878bc31a7fa3,2512142209,uuid:3de0aaba-0602-46c3-b4f2-878bc31a7fa3
